时间,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数,中信期货五年期国债期货指数,中信期货上证50股指期货指数,中信期货中证500股指期货指数,中信期货商品指数,中信期货农产品指数,中信期货油脂油料指数,中信期货有色金属指数,中信期货贵金属指数,中信期货黑色建材指数,中信期货油脂指数,中信期货饲料指数,中信期货谷物指数,中信期货煤炭指数,中信期货钢铁指数,中信期货建材指数,中信期货铁合金指数,中信期货沪深300股指期货指数,中信期货十年期国债期货指数
2010/4/14,0,0,0,129.8452,100.0516,120.951,214.7401,133.0158,0,127.0053,105.4235,111.8525,0,96.1372,96.1372,0,0,0,0,0,0,129.8452,100.0516,120.951,214.7401,133.0158,0,127.0053,105.4235,111.8525,0,96.1372,96.1372,0,0,0,0,0,0,129.8452,100.0516,120.951,214.7401,133.0158,0,127.0053,105.4235,111.8525,0,96.1372,96.1372,0,0,0
2010/4/15,0,0,0,129.5792,99.8248,120.8275,214.7053,132.4407,0,126.9207,105.4019,111.6836,0,95.444,95.444,0,0,0,0,0,0,129.5792,99.8248,120.8275,214.7053,132.4407,0,126.9207,105.4019,111.6836,0,95.444,95.444,0,0,0,0,0,0,129.5792,99.8248,120.8275,214.7053,132.4407,0,126.9207,105.4019,111.6836,0,95.444,95.444,0,0,0
2010/4/16,0,0,0,129.5236,100.1278,121.1892,214.1351,132.5986,0,127.0634,105.8562,111.8596,0,95.8203,95.8203,0,100,0,0,0,0,129.5236,100.1278,121.1892,214.1351,132.5986,0,127.0634,105.8562,111.8596,0,95.8203,95.8203,0,100,0,0,0,0,129.5236,100.1278,121.1892,214.1351,132.5986,0,127.0634,105.8562,111.8596,0,95.8203,95.8203,0,100,0
2010/4/19,0,0,0,126.3004,99.0466,119.9158,206.445,130.2204,0,125.3867,105.5459,111.6342,0,94.117,94.117,0,93.6117,0,0,0,0,126.3004,99.0466,119.9158,206.445,130.2204,0,125.3867,105.5459,111.6342,0,94.117,94.117,0,93.6117,0,0,0,0,126.3004,99.0466,119.9158,206.445,130.2204,0,125.3867,105.5459,111.6342,0,94.117,94.117,0,93.6117,0
2010/4/20,0,0,0,127.4806,99.6615,120.5862,208.8377,130.9669,0,125.7096,106.2352,111.931,0,94.5131,94.5131,0,94.1152,0,0,0,0,127.4806,99.6615,120.5862,208.8377,130.9669,0,125.7096,106.2352,111.931,0,94.5131,94.5131,0,94.1152,0,0,0,0,127.4806,99.6615,120.5862,208.8377,130.9669,0,125.7096,106.2352,111.931,0,94.5131,94.5131,0,94.1152,0
2010/4/21,0,0,0,127.3809,99.6918,120.6657,209.2184,131.713,0,126.03,106.1741,112.0368,0,94.2556,94.2556,0,95.6552,0,0,0,0,127.3809,99.6918,120.6657,209.2184,131.713,0,126.03,106.1741,112.0368,0,94.2556,94.2556,0,95.6552,0,0,0,0,127.3809,99.6918,120.6657,209.2184,131.713,0,126.03,106.1741,112.0368,0,94.2556,94.2556,0,95.6552,0
2010/4/22,0,0,0,127.1224,100.1141,121.4149,208.2835,131.6817,0,125.8249,106.1705,113.4509,0,93.7605,93.7605,0,94.7476,0,0,0,0,127.1224,100.1141,121.4149,208.2835,131.6817,0,125.8249,106.1705,113.4509,0,93.7605,93.7605,0,94.7476,0,0,0,0,127.1224,100.1141,121.4149,208.2835,131.6817,0,125.8249,106.1705,113.4509,0,93.7605,93.7605,0,94.7476,0
2010/4/23,0,0,0,127.083,100.0796,121.5261,208.0406,131.0351,0,126.7988,106.8634,112.283,0,93.8793,93.8793,0,94.3085,0,0,0,0,127.083,100.0796,121.5261,208.0406,131.0351,0,126.7988,106.8634,112.283,0,93.8793,93.8793,0,94.3085,0,0,0,0,127.083,100.0796,121.5261,208.0406,131.0351,0,126.7988,106.8634,112.283,0,93.8793,93.8793,0,94.3085,0
2010/4/26,0,0,0,127.8779,100.4601,122.9073,210.4929,133.1993,0,128.796,106.8729,112.0632,0,93.7605,93.7605,0,94.2616,0,0,0,0,127.8779,100.4601,122.9073,210.4929,133.1993,0,128.796,106.8729,112.0632,0,93.7605,93.7605,0,94.2616,0,0,0,0,127.8779,100.4601,122.9073,210.4929,133.1993,0,128.796,106.8729,112.0632,0,93.7605,93.7605,0,94.2616,0
2010/4/27,0,0,0,126.1336,99.7581,121.4966,207.5438,132.6674,0,127.293,107.0698,112.2589,0,92.6514,92.6514,0,91.896,0,0,0,0,126.1336,99.7581,121.4966,207.5438,132.6674,0,127.293,107.0698,112.2589,0,92.6514,92.6514,0,91.896,0,0,0,0,126.1336,99.7581,121.4966,207.5438,132.6674,0,127.293,107.0698,112.2589,0,92.6514,92.6514,0,91.896,0
2010/4/28,0,0,0,123.882,99.1976,120.5498,200.5674,133.9242,0,126.1291,106.3659,111.6213,0,90.8688,90.8688,0,91.6091,0,0,0,0,123.882,99.1976,120.5498,200.5674,133.9242,0,126.1291,106.3659,111.6213,0,90.8688,90.8688,0,91.6091,0,0,0,0,123.882,99.1976,120.5498,200.5674,133.9242,0,126.1291,106.3659,111.6213,0,90.8688,90.8688,0,91.6091,0
2010/4/29,0,0,0,123.9303,98.7752,120.4047,202.0911,134.0703,0,125.5558,106.2927,111.5128,0,90.7698,90.7698,0,90.2857,0,0,0,0,123.9303,98.7752,120.4047,202.0911,134.0703,0,125.5558,106.2927,111.5128,0,90.7698,90.7698,0,90.2857,0,0,0,0,123.9303,98.7752,120.4047,202.0911,134.0703,0,125.5558,106.2927,111.5128,0,90.7698,90.7698,0,90.2857,0
2010/4/30,0,0,0,124.4467,99.3611,121.1575,201.7668,134.8577,0,126.0512,106.8358,112.1643,0,91.7997,91.7997,0,90.965,0,0,0,0,124.4467,99.3611,121.1575,201.7668,134.8577,0,126.0512,106.8358,112.1643,0,91.7997,91.7997,0,90.965,0,0,0,0,124.4467,99.3611,121.1575,201.7668,134.8577,0,126.0512,106.8358,112.1643,0,91.7997,91.7997,0,90.965,0
2010/5/4,0,0,0,123.6806,98.6737,120.6995,199.7494,134.8682,0,125.5493,106.8154,111.8076,0,92.3939,92.3939,0,90.0691,0,0,0,0,123.6806,98.6737,120.6995,199.7494,134.8682,0,125.5493,106.8154,111.8076,0,92.3939,92.3939,0,90.0691,0,0,0,0,123.6806,98.6737,120.6995,199.7494,134.8682,0,125.5493,106.8154,111.8076,0,92.3939,92.3939,0,90.0691,0
2010/5/5,0,0,0,122.8056,98.979,121.3594,195.8489,134.2006,0,125.9235,106.8239,112.9855,0,92.1562,92.1562,0,90.0691,0,0,0,0,122.8056,98.979,121.3594,195.8489,134.2006,0,125.9235,106.8239,112.9855,0,92.1562,92.1562,0,90.0691,0,0,0,0,122.8056,98.979,121.3594,195.8489,134.2006,0,125.9235,106.8239,112.9855,0,92.1562,92.1562,0,90.0691,0
2010/5/6,0,0,0,121.5556,98.1524,119.9375,192.9351,134.6544,0,124.6958,105.8959,112.0542,0,91.8393,91.8393,0,86.8779,0,0,0,0,121.5556,98.1524,119.9375,192.9351,134.6544,0,124.6958,105.8959,112.0542,0,91.8393,91.8393,0,86.8779,0,0,0,0,121.5556,98.1524,119.9375,192.9351,134.6544,0,124.6958,105.8959,112.0542,0,91.8393,91.8393,0,86.8779,0
2010/5/7,0,0,0,118.8813,96.7064,117.882,187.8973,137.992,0,122.244,105.0817,111.0338,0,90.0172,90.0172,0,84.8343,0,0,0,0,118.8813,96.7064,117.882,187.8973,137.992,0,122.244,105.0817,111.0338,0,90.0172,90.0172,0,84.8343,0,0,0,0,118.8813,96.7064,117.882,187.8973,137.992,0,122.244,105.0817,111.0338,0,90.0172,90.0172,0,84.8343,0
2010/5/10,0,0,0,120.916,98.0977,119.4807,194.0973,137.0272,0,123.9509,106.4572,112.2426,0,89.7993,89.7993,0,85.4315,0,0,0,0,120.916,98.0977,119.4807,194.0973,137.0272,0,123.9509,106.4572,112.2426,0,89.7993,89.7993,0,85.4315,0,0,0,0,120.916,98.0977,119.4807,194.0973,137.0272,0,123.9509,106.4572,112.2426,0,89.7993,89.7993,0,85.4315,0
2010/5/11,0,0,0,119.3685,97.4924,118.6424,191.1335,138.5344,0,123.0172,105.8245,111.5314,0,88.71,88.71,0,82.0237,0,0,0,0,119.3685,97.4924,118.6424,191.1335,138.5344,0,123.0172,105.8245,111.5314,0,88.71,88.71,0,82.0237,0,0,0,0,119.3685,97.4924,118.6424,191.1335,138.5344,0,123.0172,105.8245,111.5314,0,88.71,88.71,0,82.0237,0
2010/5/12,0,0,0,119.6199,98.2009,119.5337,191.692,140.8968,0,123.6654,106.5809,112.1481,0,87.2642,87.2642,0,83.0367,0,0,0,0,119.6199,98.2009,119.5337,191.692,140.8968,0,123.6654,106.5809,112.1481,0,87.2642,87.2642,0,83.0367,0,0,0,0,119.6199,98.2009,119.5337,191.692,140.8968,0,123.6654,106.5809,112.1481,0,87.2642,87.2642,0,83.0367,0
2010/5/13,0,0,0,120.1536,98.2538,119.3838,194.131,141.4027,0,123.1622,106.5996,112.067,0,87.1454,87.1454,0,84.7465,0,0,0,0,120.1536,98.2538,119.3838,194.131,141.4027,0,123.1622,106.5996,112.067,0,87.1454,87.1454,0,84.7465,0,0,0,0,120.1536,98.2538,119.3838,194.131,141.4027,0,123.1622,106.5996,112.067,0,87.1454,87.1454,0,84.7465,0
2010/5/14,0,0,0,118.7196,97.4061,118.321,192.9299,141.4966,0,122.0386,105.9115,111.4727,0,86.4918,86.4918,0,83.8096,0,0,0,0,118.7196,97.4061,118.321,192.9299,141.4966,0,122.0386,105.9115,111.4727,0,86.4918,86.4918,0,83.8096,0,0,0,0,118.7196,97.4061,118.321,192.9299,141.4966,0,122.0386,105.9115,111.4727,0,86.4918,86.4918,0,83.8096,0
2010/5/17,0,0,0,114.4768,95.6176,116.0265,183.7082,141.7938,0,119.5606,104.9492,110.1724,0,82.9069,82.9069,0,83.8096,0,0,0,0,114.4768,95.6176,116.0265,183.7082,141.7938,0,119.5606,104.9492,110.1724,0,82.9069,82.9069,0,83.8096,0,0,0,0,114.4768,95.6176,116.0265,183.7082,141.7938,0,119.5606,104.9492,110.1724,0,82.9069,82.9069,0,83.8096,0
2010/5/18,0,0,0,115.5303,96.5569,116.9486,184.1359,139.567,0,120.8274,105.5412,110.843,0,83.3625,83.3625,0,79.5125,0,0,0,0,115.5303,96.5569,116.9486,184.1359,139.567,0,120.8274,105.5412,110.843,0,83.3625,83.3625,0,79.5125,0,0,0,0,115.5303,96.5569,116.9486,184.1359,139.567,0,120.8274,105.5412,110.843,0,83.3625,83.3625,0,79.5125,0
2010/5/19,0,0,0,114.897,96.3348,116.196,181.7595,138.8734,0,120.3713,105.4091,110.5263,0,83.6397,83.6397,0,81.5927,0,0,0,0,114.897,96.3348,116.196,181.7595,138.8734,0,120.3713,105.4091,110.5263,0,83.6397,83.6397,0,81.5927,0,0,0,0,114.897,96.3348,116.196,181.7595,138.8734,0,120.3713,105.4091,110.5263,0,83.6397,83.6397,0,81.5927,0
2010/5/20,0,0,0,115.7058,96.7647,116.7441,184.1532,136.2554,0,121.2696,105.7911,111.1035,0,84.1943,84.1943,0,80.9632,0,0,0,0,115.7058,96.7647,116.7441,184.1532,136.2554,0,121.2696,105.7911,111.1035,0,84.1943,84.1943,0,80.9632,0,0,0,0,115.7058,96.7647,116.7441,184.1532,136.2554,0,121.2696,105.7911,111.1035,0,84.1943,84.1943,0,80.9632,0
2010/5/21,0,0,0,115.3886,97.0356,117.341,183.1744,135.447,0,122.0129,106.0094,111.5894,0,83.7388,83.7388,0,81.3929,0,0,0,0,115.3886,97.0356,117.341,183.1744,135.447,0,122.0129,106.0094,111.5894,0,83.7388,83.7388,0,81.3929,0,0,0,0,115.3886,97.0356,117.341,183.1744,135.447,0,122.0129,106.0094,111.5894,0,83.7388,83.7388,0,81.3929,0
2010/5/24,0,0,0,117.3795,97.3551,117.5874,188.0654,136.7665,0,122.2641,105.9555,111.6289,0,85.5213,85.5213,0,84.3278,0,0,0,0,117.3795,97.3551,117.5874,188.0654,136.7665,0,122.2641,105.9555,111.6289,0,85.5213,85.5213,0,84.3278,0,0,0,0,117.3795,97.3551,117.5874,188.0654,136.7665,0,122.2641,105.9555,111.6289,0,85.5213,85.5213,0,84.3278,0
2010/5/25,0,0,0,115.6039,96.2716,116.2893,184.5008,136.7248,0,120.6828,105.0382,110.6545,0,84.4518,84.4518,0,81.7474,0,0,0,0,115.6039,96.2716,116.2893,184.5008,136.7248,0,120.6828,105.0382,110.6545,0,84.4518,84.4518,0,81.7474,0,0,0,0,115.6039,96.2716,116.2893,184.5008,136.7248,0,120.6828,105.0382,110.6545,0,84.4518,84.4518,0,81.7474,0
2010/5/26,0,0,0,116.7818,97.0027,116.9957,186.8063,138.6178,0,121.4332,105.4561,111.3102,0,84.6102,84.6102,0,82.5145,0,0,0,0,116.7818,97.0027,116.9957,186.8063,138.6178,0,121.4332,105.4561,111.3102,0,84.6102,84.6102,0,82.5145,0,0,0,0,116.7818,97.0027,116.9957,186.8063,138.6178,0,121.4332,105.4561,111.3102,0,84.6102,84.6102,0,82.5145,0
2010/5/27,0,0,0,117.4282,97.044,117.1604,188.1645,139.0872,0,121.76,105.405,111.1329,0,84.5706,84.5706,0,84.3104,0,0,0,0,117.4282,97.044,117.1604,188.1645,139.0872,0,121.76,105.405,111.1329,0,84.5706,84.5706,0,84.3104,0,0,0,0,117.4282,97.044,117.1604,188.1645,139.0872,0,121.76,105.405,111.1329,0,84.5706,84.5706,0,84.3104,0
2010/5/28,0,0,0,117.4686,96.434,116.9406,189.5471,139.5983,0,121.6311,104.8034,110.6583,0,84.2933,84.2933,0,83.2584,0,0,0,0,117.4686,96.434,116.9406,189.5471,139.5983,0,121.6311,104.8034,110.6583,0,84.2933,84.2933,0,83.2584,0,0,0,0,117.4686,96.434,116.9406,189.5471,139.5983,0,121.6311,104.8034,110.6583,0,84.2933,84.2933,0,83.2584,0
2010/5/31,0,0,0,116.433,95.6684,115.7882,187.488,139.0038,0,120.4303,104.1636,110.1104,0,83.4813,83.4813,0,81.1314,0,0,0,0,116.433,95.6684,115.7882,187.488,139.0038,0,120.4303,104.1636,110.1104,0,83.4813,83.4813,0,81.1314,0,0,0,0,116.433,95.6684,115.7882,187.488,139.0038,0,120.4303,104.1636,110.1104,0,83.4813,83.4813,0,81.1314,0
2010/6/1,0,0,0,115.3011,95.5857,115.542,184.4081,140.0729,0,120.394,104.1236,109.8109,0,82.7485,82.7485,0,80.2596,0,0,0,0,115.3011,95.5857,115.542,184.4081,140.0729,0,120.394,104.1236,109.8109,0,82.7485,82.7485,0,80.2596,0,0,0,0,115.3011,95.5857,115.542,184.4081,140.0729,0,120.394,104.1236,109.8109,0,82.7485,82.7485,0,80.2596,0
2010/6/2,0,0,0,114.6945,95.9311,116.1586,181.7465,140.1354,0,121.374,103.9102,109.7154,0,82.8871,82.8871,0,80.678,0,0,0,0,114.6945,95.9311,116.1586,181.7465,140.1354,0,121.374,103.9102,109.7154,0,82.8871,82.8871,0,80.678,0,0,0,0,114.6945,95.9311,116.1586,181.7465,140.1354,0,121.374,103.9102,109.7154,0,82.8871,82.8871,0,80.678,0
2010/6/3,0,0,0,114.8522,95.8601,116.1937,182.8887,140.3806,0,121.1299,104.0373,109.741,0,83.1842,83.1842,0,79.8528,0,0,0,0,114.8522,95.8601,116.1937,182.8887,140.3806,0,121.1299,104.0373,109.741,0,83.1842,83.1842,0,79.8528,0,0,0,0,114.8522,95.8601,116.1937,182.8887,140.3806,0,121.1299,104.0373,109.741,0,83.1842,83.1842,0,79.8528,0
2010/6/4,0,0,0,114.1402,96.1969,116.6685,179.5551,138.1068,0,121.5959,104.5208,110.1559,0,82.7881,82.7881,0,80.2305,0,0,0,0,114.1402,96.1969,116.6685,179.5551,138.1068,0,121.5959,104.5208,110.1559,0,82.7881,82.7881,0,80.2305,0,0,0,0,114.1402,96.1969,116.6685,179.5551,138.1068,0,121.5959,104.5208,110.1559,0,82.7881,82.7881,0,80.2305,0
2010/6/7,0,0,0,109.882,94.7297,114.5121,170.1147,139.6452,0,118.6857,103.3091,109.0623,0,79.639,79.639,0,78.6381,0,0,0,0,109.882,94.7297,114.5121,170.1147,139.6452,0,118.6857,103.3091,109.0623,0,79.639,79.639,0,78.6381,0,0,0,0,109.882,94.7297,114.5121,170.1147,139.6452,0,118.6857,103.3091,109.0623,0,79.639,79.639,0,78.6381,0
2010/6/8,0,0,0,110.2699,94.9981,114.818,169.1419,142.3206,0,118.9188,103.0529,108.9999,0,80.4312,80.4312,0,79.167,0,0,0,0,110.2699,94.9981,114.818,169.1419,142.3206,0,118.9188,103.0529,108.9999,0,80.4312,80.4312,0,79.167,0,0,0,0,110.2699,94.9981,114.818,169.1419,142.3206,0,118.9188,103.0529,108.9999,0,80.4312,80.4312,0,79.167,0
2010/6/9,0,0,0,111.5268,95.216,114.5647,172.4436,141.5122,0,118.6373,102.816,108.7938,0,81.263,81.263,0,79.167,0,0,0,0,111.5268,95.216,114.5647,172.4436,141.5122,0,118.6373,102.816,108.7938,0,81.263,81.263,0,79.167,0,0,0,0,111.5268,95.216,114.5647,172.4436,141.5122,0,118.6373,102.816,108.7938,0,81.263,81.263,0,79.167,0
2010/6/10,0,0,0,111.4108,94.976,114.4139,172.5639,140.9334,0,118.0953,102.7248,108.7639,0,80.8471,80.8471,0,81.0716,0,0,0,0,111.4108,94.976,114.4139,172.5639,140.9334,0,118.0953,102.7248,108.7639,0,80.8471,80.8471,0,81.0716,0,0,0,0,111.4108,94.976,114.4139,172.5639,140.9334,0,118.0953,102.7248,108.7639,0,80.8471,80.8471,0,81.0716,0
2010/6/11,0,0,0,112.432,95.1527,114.1383,175.0833,139.9946,0,117.9684,102.7655,109.0175,0,81.4215,81.4215,0,80.5079,0,0,0,0,112.432,95.1527,114.1383,175.0833,139.9946,0,117.9684,102.7655,109.0175,0,81.4215,81.4215,0,80.5079,0,0,0,0,112.432,95.1527,114.1383,175.0833,139.9946,0,117.9684,102.7655,109.0175,0,81.4215,81.4215,0,80.5079,0
2010/6/17,0,0,0,112.7551,95.6798,115.2773,175.4605,141.5748,0,119.2429,103.0502,109.2167,0,81.4413,81.4413,0,80.5504,0,0,0,0,112.7551,95.6798,115.2773,175.4605,141.5748,0,119.2429,103.0502,109.2167,0,81.4413,81.4413,0,80.5504,0,0,0,0,112.7551,95.6798,115.2773,175.4605,141.5748,0,119.2429,103.0502,109.2167,0,81.4413,81.4413,0,80.5504,0
2010/6/18,0,0,0,112.1918,95.6624,115.7269,173.2744,142.8577,0,119.6871,103.3459,109.2605,0,80.966,80.966,0,78.4868,0,0,0,0,112.1918,95.6624,115.7269,173.2744,142.8577,0,119.6871,103.3459,109.2605,0,80.966,80.966,0,78.4868,0,0,0,0,112.1918,95.6624,115.7269,173.2744,142.8577,0,119.6871,103.3459,109.2605,0,80.966,80.966,0,78.4868,0
2010/6/21,0,0,0,115.3336,96.617,117.4939,182.0133,144.4483,0,121.201,103.6281,109.0643,0,82.4514,82.4514,0,80.9873,0,0,0,0,115.3336,96.617,117.4939,182.0133,144.4483,0,121.201,103.6281,109.0643,0,82.4514,82.4514,0,80.9873,0,0,0,0,115.3336,96.617,117.4939,182.0133,144.4483,0,121.201,103.6281,109.0643,0,82.4514,82.4514,0,80.9873,0
2010/6/22,0,0,0,113.9789,96.6982,117.1595,179.3343,141.4549,0,120.809,104.6163,110.0428,0,81.9562,81.9562,0,80.7794,0,0,0,0,113.9789,96.6982,117.1595,179.3343,141.4549,0,120.809,104.6163,110.0428,0,81.9562,81.9562,0,80.7794,0,0,0,0,113.9789,96.6982,117.1595,179.3343,141.4549,0,120.809,104.6163,110.0428,0,81.9562,81.9562,0,80.7794,0
2010/6/23,0,0,0,114.1911,96.6994,116.9859,180.4052,141.8929,0,120.6977,104.5183,109.8687,0,80.8075,80.8075,0,79.8439,0,0,0,0,114.1911,96.6994,116.9859,180.4052,141.8929,0,120.6977,104.5183,109.8687,0,80.8075,80.8075,0,79.8439,0,0,0,0,114.1911,96.6994,116.9859,180.4052,141.8929,0,120.6977,104.5183,109.8687,0,80.8075,80.8075,0,79.8439,0
2010/6/24,0,0,0,114.7836,96.7373,116.7994,181.8262,141.1993,0,120.5877,104.5835,110.0067,0,81.2234,81.2234,0,80.0113,0,0,0,0,114.7836,96.7373,116.7994,181.8262,141.1993,0,120.5877,104.5835,110.0067,0,81.2234,81.2234,0,80.0113,0,0,0,0,114.7836,96.7373,116.7994,181.8262,141.1993,0,120.5877,104.5835,110.0067,0,81.2234,81.2234,0,80.0113,0
2010/6/25,0,0,0,114.3449,96.6865,116.4682,180.5093,142.3467,0,120.3495,104.638,110.0521,0,80.8867,80.8867,0,79.5147,0,0,0,0,114.3449,96.6865,116.4682,180.5093,142.3467,0,120.3495,104.638,110.0521,0,80.8867,80.8867,0,79.5147,0,0,0,0,114.3449,96.6865,116.4682,180.5093,142.3467,0,120.3495,104.638,110.0521,0,80.8867,80.8867,0,79.5147,0
2010/6/28,0,0,0,114.8165,96.5875,116.3848,183.0042,143.3688,0,120.0305,104.1613,109.7272,0,79.9955,79.9955,0,79.1624,0,0,0,0,114.8165,96.5875,116.3848,183.0042,143.3688,0,120.0305,104.1613,109.7272,0,79.9955,79.9955,0,79.1624,0,0,0,0,114.8165,96.5875,116.3848,183.0042,143.3688,0,120.0305,104.1613,109.7272,0,79.9955,79.9955,0,79.1624,0
2010/6/29,0,0,0,113.1251,95.9084,115.7595,179.609,141.1211,0,118.6617,103.9703,109.3483,0,79.1042,79.1042,0,75.0853,0,0,0,0,113.1251,95.9084,115.7595,179.609,141.1211,0,118.6617,103.9703,109.3483,0,79.1042,79.1042,0,75.0853,0,0,0,0,113.1251,95.9084,115.7595,179.609,141.1211,0,118.6617,103.9703,109.3483,0,79.1042,79.1042,0,75.0853,0
2010/6/30,0,0,0,112.3017,95.6982,115.0492,176.3213,141.8721,0,117.9173,103.6803,109.0743,0,78.926,78.926,0,74.4674,0,0,0,0,112.3017,95.6982,115.0492,176.3213,141.8721,0,117.9173,103.6803,109.0743,0,78.926,78.926,0,74.4674,0,0,0,0,112.3017,95.6982,115.0492,176.3213,141.8721,0,117.9173,103.6803,109.0743,0,78.926,78.926,0,74.4674,0
2010/7/1,0,0,0,111.3824,95.4752,114.6174,174.8727,141.2254,0,117.0662,103.9102,109.1391,0,78.4308,78.4308,0,73.4915,0,0,0,0,111.3824,95.4752,114.6174,174.8727,141.2254,0,117.0662,103.9102,109.1391,0,78.4308,78.4308,0,73.4915,0,0,0,0,111.3824,95.4752,114.6174,174.8727,141.2254,0,117.0662,103.9102,109.1391,0,78.4308,78.4308,0,73.4915,0
2010/7/2,0,0,0,112.6882,96.0373,115.1174,178.4348,137.2202,0,117.3506,104.5764,109.7494,0,78.7279,78.7279,0,73.5146,0,0,0,0,112.6882,96.0373,115.1174,178.4348,137.2202,0,117.3506,104.5764,109.7494,0,78.7279,78.7279,0,73.5146,0,0,0,0,112.6882,96.0373,115.1174,178.4348,137.2202,0,117.3506,104.5764,109.7494,0,78.7279,78.7279,0,73.5146,0
2010/7/5,0,0,0,112.9588,96.0669,114.6499,178.8095,137.8147,0,116.7449,104.3817,109.5261,0,79.0052,79.0052,0,73.0699,0,0,0,0,112.9588,96.0669,114.6499,178.8095,137.8147,0,116.7449,104.3817,109.5261,0,79.0052,79.0052,0,73.0699,0,0,0,0,112.9588,96.0669,114.6499,178.8095,137.8147,0,116.7449,104.3817,109.5261,0,79.0052,79.0052,0,73.0699,0
2010/7/6,0,0,0,112.75,96.0227,114.576,178.9293,137.1628,0,116.537,104.6271,109.4342,0,78.51,78.51,0,74.0516,0,0,0,0,112.75,96.0227,114.576,178.9293,137.1628,0,116.537,104.6271,109.4342,0,78.51,78.51,0,74.0516,0,0,0,0,112.75,96.0227,114.576,178.9293,137.1628,0,116.537,104.6271,109.4342,0,78.51,78.51,0,74.0516,0
2010/7/7,0,0,0,112.7043,95.969,114.5847,178.4691,135.2802,0,116.4635,104.8317,109.6318,0,78.5298,78.5298,0,74.1614,0,0,0,0,112.7043,95.969,114.5847,178.4691,135.2802,0,116.4635,104.8317,109.6318,0,78.5298,78.5298,0,74.1614,0,0,0,0,112.7043,95.969,114.5847,178.4691,135.2802,0,116.4635,104.8317,109.6318,0,78.5298,78.5298,0,74.1614,0
2010/7/8,0,0,0,113.4902,96.6376,115.6606,180.9315,137.241,0,117.4352,105.632,110.3098,0,77.9357,77.9357,0,74.1787,0,0,0,0,113.4902,96.6376,115.6606,180.9315,137.241,0,117.4352,105.632,110.3098,0,77.9357,77.9357,0,74.1787,0,0,0,0,113.4902,96.6376,115.6606,180.9315,137.241,0,117.4352,105.632,110.3098,0,77.9357,77.9357,0,74.1787,0
2010/7/9,0,0,0,114.2328,97.1575,116.4756,182.5415,136.3023,0,118.3269,106.8066,111.018,0,78.2328,78.2328,0,76.5175,0,0,0,0,114.2328,97.1575,116.4756,182.5415,136.3023,0,118.3269,106.8066,111.018,0,78.2328,78.2328,0,76.5175,0,0,0,0,114.2328,97.1575,116.4756,182.5415,136.3023,0,118.3269,106.8066,111.018,0,78.2328,78.2328,0,76.5175,0
2010/7/12,0,0,0,113.2649,96.9529,116.1568,180.7447,137.3141,0,118.0214,106.8536,111.1896,0,78.0941,78.0941,0,76.5175,0,0,0,0,113.2649,96.9529,116.1568,180.7447,137.3141,0,118.0214,106.8536,111.1896,0,78.0941,78.0941,0,76.5175,0,0,0,0,113.2649,96.9529,116.1568,180.7447,137.3141,0,118.0214,106.8536,111.1896,0,78.0941,78.0941,0,76.5175,0
2010/7/13,0,0,0,112.3378,96.7605,116.0698,178.3218,136.2189,0,118.2918,106.3917,110.4725,0,77.5792,77.5792,0,76.8221,0,0,0,0,112.3378,96.7605,116.0698,178.3218,136.2189,0,118.2918,106.3917,110.4725,0,77.5792,77.5792,0,76.8221,0,0,0,0,112.3378,96.7605,116.0698,178.3218,136.2189,0,118.2918,106.3917,110.4725,0,77.5792,77.5792,0,76.8221,0
2010/7/14,0,0,0,112.9271,96.8806,116.5985,180.2926,137.992,0,119.2025,106.2844,110.4165,0,77.3613,77.3613,0,75.8022,0,0,0,0,112.9271,96.8806,116.5985,180.2926,137.992,0,119.2025,106.2844,110.4165,0,77.3613,77.3613,0,75.8022,0,0,0,0,112.9271,96.8806,116.5985,180.2926,137.992,0,119.2025,106.2844,110.4165,0,77.3613,77.3613,0,75.8022,0
2010/7/15,0,0,0,112.8818,96.9137,116.6862,180.214,137.5487,0,119.1438,106.4343,110.4827,0,77.4207,77.4207,0,76.3309,0,0,0,0,112.8818,96.9137,116.6862,180.214,137.5487,0,119.1438,106.4343,110.4827,0,77.4207,77.4207,0,76.3309,0,0,0,0,112.8818,96.9137,116.6862,180.214,137.5487,0,119.1438,106.4343,110.4827,0,77.4207,77.4207,0,76.3309,0
